ID,First_Name,Last_Name,Age,Gender,Country,State,City,Department,Salary,Experience_Years,Joining_Date,Performance_Score,Email,Phone
1066,Ishaan,Sharma,37,Female,UK,Maharashtra,Mumbai,Engineering,614675,13,2024-10-18,4.42,ishaan.sharma1066@example.com,8846252419
1990,Reyansh,Verma,51,Female,Canada,Tamil Nadu,Mumbai,Operations,614239,3,2022-10-26,4.44,reyansh.verma1990@example.com,9706002119
1528,Vihaan,Nair,28,Male,Canada,Karnataka,Lucknow,Sales,614177,11,2018-08-12,3.08,vihaan.nair1528@example.com,9279149989
1995,Vivaan,Mehta,23,Male,Canada,Delhi,Lucknow,Finance,613721,4,2021-09-23,3.56,vivaan.mehta1995@example.com,9185981344
374,Aarav,Khan,59,Female,Australia,UP,Delhi,HR,612978,10,2020-01-20,3.36,aarav.khan374@example.com,9749601708
1598,Krishna,Das,28,Female,Australia,Delhi,Chennai,Sales,611112,10,2017-04-02,1.42,krishna.das1598@example.com,8445678469
1683,Aditya,Gupta,54,Female,USA,Tamil Nadu,Delhi,Operations,610740,0,2020-09-27,3.3,aditya.gupta1683@example.com,8051512425
407,Ishaan,Gupta,50,Male,USA,UP,Lucknow,Marketing,608003,8,2017-07-20,2.77,ishaan.gupta407@example.com,8640799657
915,Kabir,Singh,52,Female,Australia,Karnataka,Hyderabad,HR,607736,3,2020-07-06,4.86,kabir.singh915@example.com,7195162542
991,Sai,Nair,23,Male,UK,Tamil Nadu,Lucknow,Engineering,607164,1,2015-08-08,3.81,sai.nair991@example.com,8197061715
1711,Sai,Singh,33,Male,Canada,Maharashtra,Chennai,Operations,606514,11,2019-07-30,1.81,sai.singh1711@example.com,8901065178
1119,Sai,Gupta,52,Male,USA,UP,Hyderabad,Marketing,603038,10,2017-09-28,3.05,sai.gupta1119@example.com,7542193530
1510,Kabir,Das,33,Female,USA,Delhi,Lucknow,Marketing,602411,16,2015-11-01,3.93,kabir.das1510@example.com,8862829150
1393,Vihaan,Nair,25,Male,Australia,Maharashtra,Hyderabad,Marketing,601722,7,2024-10-22,2.45,vihaan.nair1393@example.com,9019891237
182,Kabir,Reddy,56,Female,Canada,Delhi,Chennai,HR,601159,7,2019-01-10,3.4,kabir.reddy182@example.com,9079495336
600,Krishna,Nair,51,Male,India,Delhi,Lucknow,HR,598785,8,2021-06-05,2.81,krishna.nair600@example.com,9057131386
1916,Kabir,Gupta,47,Female,UK,UP,Lucknow,HR,596307,5,2018-05-18,3.39,kabir.gupta1916@example.com,8815049147
230,Krishna,Patel,32,Male,Canada,Maharashtra,Delhi,Engineering,594749,14,2023-06-05,2.48,krishna.patel230@example.com,9681164446
577,Kabir,Reddy,58,Male,USA,Karnataka,Hyderabad,Sales,594724,16,2015-08-26,4.48,kabir.reddy577@example.com,8454403535
907,Ishaan,Khan,45,Female,Australia,Maharashtra,Hyderabad,Finance,593036,5,2022-03-11,1.57,ishaan.khan907@example.com,8369140241
1728,Sai,Das,49,Male,UK,Tamil Nadu,Lucknow,HR,591594,14,2015-01-01,1.71,sai.das1728@example.com,9550775245
278,Sai,Reddy,32,Male,USA,Maharashtra,Chennai,Sales,590817,4,2022-03-28,2.86,sai.reddy278@example.com,9287141818
492,Reyansh,Nair,43,Female,Canada,Delhi,Delhi,Marketing,590651,6,2023-10-17,1.63,reyansh.nair492@example.com,7548506895
1278,Aditya,Nair,35,Female,India,Maharashtra,Bangalore,HR,590424,14,2020-08-26,3.23,aditya.nair1278@example.com,9193968611
361,Sai,Nair,32,Female,UK,Tamil Nadu,Bangalore,HR,590046,9,2018-03-15,4.57,sai.nair361@example.com,7432153910
637,Sai,Sharma,49,Female,UK,Maharashtra,Hyderabad,Finance,588829,14,2015-11-02,1.75,sai.sharma637@example.com,8832773835
1293,Krishna,Das,23,Female,USA,Maharashtra,Delhi,Sales,588375,19,2015-08-05,1.23,krishna.das1293@example.com,7780432441
1783,Vihaan,Verma,37,Male,USA,UP,Lucknow,HR,586679,19,2018-01-01,1.48,vihaan.verma1783@example.com,7273302308
44,Ishaan,Patel,51,Female,USA,Delhi,Bangalore,HR,583673,1,2023-05-12,4.66,ishaan.patel44@example.com,9819525336
295,Arjun,Das,27,Male,USA,Delhi,Bangalore,Marketing,582325,14,2018-08-16,2.96,arjun.das295@example.com,8069457467
127,Vivaan,Gupta,43,Female,USA,Tamil Nadu,Bangalore,Sales,576379,9,2024-02-26,1.8,vivaan.gupta127@example.com,7572271031
1177,Kabir,Patel,32,Male,Canada,Karnataka,Lucknow,Operations,575369,2,2020-03-04,2.38,kabir.patel1177@example.com,7026658864
1353,Aditya,Verma,50,Male,India,Karnataka,Bangalore,Sales,573112,17,2024-03-22,3.16,aditya.verma1353@example.com,8963429148
1238,Vihaan,Sharma,57,Male,Canada,Delhi,Delhi,Operations,572426,8,2021-08-27,2.79,vihaan.sharma1238@example.com,7101658445
1543,Sai,Mehta,34,Male,USA,Maharashtra,Delhi,HR,572384,5,2023-04-11,3.08,sai.mehta1543@example.com,8295848279
1197,Krishna,Mehta,59,Female,UK,Delhi,Lucknow,Sales,571806,18,2022-02-27,1.35,krishna.mehta1197@example.com,8101707834
1227,Arjun,Gupta,38,Male,Australia,Tamil Nadu,Mumbai,Sales,570494,11,2016-03-07,4.03,arjun.gupta1227@example.com,7554815213
551,Vivaan,Khan,26,Male,UK,Tamil Nadu,Bangalore,Engineering,566475,18,2023-03-21,4.93,vivaan.khan551@example.com,9496143244
1148,Vihaan,Sharma,50,Female,India,Delhi,Mumbai,Operations,564270,13,2017-05-04,2.8,vihaan.sharma1148@example.com,8042398856
1646,Ishaan,Verma,35,Female,UK,Delhi,Lucknow,Engineering,563939,14,2021-09-10,2.62,ishaan.verma1646@example.com,7991434245
1664,Arjun,Singh,43,Male,USA,UP,Chennai,Engineering,562603,16,2015-01-18,1.07,arjun.singh1664@example.com,9257398817
1295,Aditya,Das,58,Male,Canada,Karnataka,Bangalore,Sales,562113,7,2020-01-10,4.99,aditya.das1295@example.com,7800585677
1873,Sai,Singh,59,Male,USA,UP,Hyderabad,Finance,558315,0,2023-04-17,2.3,sai.singh1873@example.com,7556522588
1160,Ishaan,Verma,21,Female,UK,UP,Bangalore,Operations,553570,12,2015-07-24,1.67,ishaan.verma1160@example.com,8940818256
32,Aditya,Mehta,38,Female,Australia,Maharashtra,Delhi,Engineering,552536,7,2018-05-23,1.72,aditya.mehta32@example.com,7379169610
1803,Sai,Singh,29,Female,Canada,Maharashtra,Hyderabad,HR,551348,16,2015-09-03,1.62,sai.singh1803@example.com,7516857499
265,Arjun,Das,50,Male,USA,Maharashtra,Hyderabad,Engineering,550461,8,2023-05-10,3.58,arjun.das265@example.com,9034976068
285,Aditya,Sharma,21,Female,India,Maharashtra,Chennai,HR,549463,16,2022-07-26,2.01,aditya.sharma285@example.com,9230812743
1325,Aarav,Sharma,47,Female,Australia,Delhi,Lucknow,Marketing,549025,10,2019-07-30,1.05,aarav.sharma1325@example.com,7152598220
427,Aditya,Nair,23,Female,India,Karnataka,Mumbai,Marketing,548583,1,2016-10-11,4.87,aditya.nair427@example.com,8486468075
1298,Krishna,Verma,59,Male,Canada,Delhi,Delhi,Operations,548049,10,2017-08-19,3.04,krishna.verma1298@example.com,7098366314
1730,Reyansh,Reddy,48,Female,UK,Karnataka,Hyderabad,Marketing,547462,1,2019-06-05,3.77,reyansh.reddy1730@example.com,9780581079
335,Ishaan,Sharma,28,Female,India,UP,Delhi,Finance,547231,6,2024-02-14,1.82,ishaan.sharma335@example.com,7899575870
904,Aarav,Sharma,44,Female,USA,Delhi,Mumbai,Operations,546516,3,2018-01-04,3.09,aarav.sharma904@example.com,9211594306
163,Aditya,Nair,23,Female,India,UP,Bangalore,HR,545943,5,2017-09-29,1.2,aditya.nair163@example.com,7747198748
1703,Vivaan,Patel,49,Male,Australia,Maharashtra,Bangalore,Marketing,543420,3,2019-04-24,1.5,vivaan.patel1703@example.com,9882503914
655,Ishaan,Das,39,Male,UK,Karnataka,Chennai,Operations,542416,2,2019-03-02,3.42,ishaan.das655@example.com,8215875539
160,Krishna,Singh,34,Female,Canada,Karnataka,Mumbai,Finance,542010,8,2016-12-01,3.94,krishna.singh160@example.com,9016702432
610,Arjun,Sharma,39,Male,India,Karnataka,Chennai,Marketing,541181,17,2020-10-08,3.62,arjun.sharma610@example.com,7409126797
630,Aarav,Sharma,47,Male,India,Maharashtra,Lucknow,Marketing,540826,18,2015-07-07,1.53,aarav.sharma630@example.com,8229099834
739,Krishna,Patel,34,Male,India,Delhi,Lucknow,Sales,538125,8,2015-03-19,4.43,krishna.patel739@example.com,9654895208
1917,Arjun,Nair,31,Male,Australia,Karnataka,Delhi,Marketing,537854,20,2020-05-04,1.34,arjun.nair1917@example.com,7097153354
533,Krishna,Das,33,Male,Canada,Tamil Nadu,Lucknow,Finance,537490,17,2015-08-16,2.57,krishna.das533@example.com,7643041099
1931,Sai,Mehta,23,Male,Canada,UP,Chennai,Engineering,535932,8,2021-11-25,2.67,sai.mehta1931@example.com,9592843335
1890,Ishaan,Mehta,59,Male,Canada,Tamil Nadu,Bangalore,Operations,535592,14,2018-09-12,2.82,ishaan.mehta1890@example.com,8154886556
428,Ishaan,Verma,27,Male,India,Tamil Nadu,Hyderabad,Operations,533966,1,2017-03-14,2.09,ishaan.verma428@example.com,9488444693
747,Ishaan,Patel,30,Female,UK,Maharashtra,Chennai,Finance,533499,12,2022-08-26,2.03,ishaan.patel747@example.com,9303635398
763,Aarav,Khan,47,Male,USA,Maharashtra,Delhi,Engineering,532356,17,2018-02-25,2.96,aarav.khan763@example.com,8213396535
1063,Vihaan,Nair,51,Male,Australia,UP,Lucknow,HR,531323,16,2016-07-08,3.03,vihaan.nair1063@example.com,9330867954
653,Aditya,Gupta,24,Female,Australia,UP,Chennai,Marketing,529601,4,2024-02-18,3.59,aditya.gupta653@example.com,8875719483
1440,Sai,Sharma,56,Male,Canada,Delhi,Mumbai,HR,527956,5,2024-01-16,1.35,sai.sharma1440@example.com,7064355438
1695,Vihaan,Verma,31,Male,UK,Delhi,Chennai,Finance,527563,19,2022-08-13,3.02,vihaan.verma1695@example.com,8729810211
1898,Vivaan,Gupta,41,Male,USA,Tamil Nadu,Delhi,Engineering,525631,3,2015-07-25,3.52,vivaan.gupta1898@example.com,8829950593
1861,Kabir,Verma,52,Female,UK,Delhi,Bangalore,Finance,525285,14,2015-12-02,2.24,kabir.verma1861@example.com,7926516032
1055,Aarav,Das,59,Male,USA,Karnataka,Delhi,Engineering,524173,3,2024-06-23,2.11,aarav.das1055@example.com,8785703988
515,Krishna,Mehta,27,Male,India,Karnataka,Mumbai,Sales,523474,11,2021-08-16,4.19,krishna.mehta515@example.com,7560521067
683,Ishaan,Singh,59,Male,Australia,Karnataka,Mumbai,Marketing,521927,18,2022-12-18,1.18,ishaan.singh683@example.com,7012846067
1316,Krishna,Mehta,26,Female,Canada,Karnataka,Lucknow,HR,521730,3,2023-05-05,3.72,krishna.mehta1316@example.com,7717866366
173,Kabir,Singh,51,Female,India,UP,Bangalore,Engineering,520377,1,2023-07-16,1.63,kabir.singh173@example.com,8762576031
787,Krishna,Gupta,35,Male,India,Maharashtra,Bangalore,HR,520366,16,2017-12-03,3.18,krishna.gupta787@example.com,9142421957
506,Reyansh,Mehta,46,Female,Canada,Maharashtra,Bangalore,Operations,519839,6,2016-07-14,2.61,reyansh.mehta506@example.com,9912900553
1633,Vihaan,Gupta,42,Male,UK,Karnataka,Hyderabad,HR,518426,20,2021-06-10,3.92,vihaan.gupta1633@example.com,9724460812
1763,Reyansh,Singh,42,Male,UK,Karnataka,Hyderabad,HR,518217,7,2024-05-16,4.6,reyansh.singh1763@example.com,8478656413
351,Ishaan,Patel,43,Male,UK,Maharashtra,Chennai,Operations,515305,2,2018-03-11,2.74,ishaan.patel351@example.com,7900138935
1971,Vivaan,Patel,42,Female,USA,Tamil Nadu,Delhi,Operations,513985,2,2020-03-05,2.81,vivaan.patel1971@example.com,8170185954
1628,Vivaan,Singh,55,Male,USA,UP,Delhi,HR,513883,7,2016-11-07,4.65,vivaan.singh1628@example.com,8947886034
149,Ishaan,Khan,52,Male,Canada,Karnataka,Mumbai,Operations,513199,13,2017-12-22,2.85,ishaan.khan149@example.com,9712528607
446,Krishna,Sharma,58,Male,Canada,UP,Delhi,Engineering,513196,16,2022-09-05,3.1,krishna.sharma446@example.com,8824256246
1698,Sai,Gupta,39,Male,UK,Karnataka,Chennai,Sales,513158,0,2015-06-27,1.24,sai.gupta1698@example.com,9778857025
1584,Krishna,Singh,42,Male,India,UP,Lucknow,Finance,510782,7,2023-11-04,2.14,krishna.singh1584@example.com,9189293467
1431,Krishna,Das,41,Female,India,Karnataka,Delhi,Operations,509953,11,2019-09-20,2.78,krishna.das1431@example.com,8275309093
518,Arjun,Singh,25,Male,UK,UP,Chennai,Finance,508971,9,2024-09-10,4.23,arjun.singh518@example.com,9540963188
1078,Aarav,Sharma,39,Male,USA,Maharashtra,Delhi,Sales,507937,4,2018-11-19,1.06,aarav.sharma1078@example.com,7312704629
480,Sai,Reddy,44,Female,UK,Delhi,Lucknow,Operations,507726,20,2019-09-18,4.53,sai.reddy480@example.com,7643687415
1075,Aarav,Nair,51,Male,Australia,Tamil Nadu,Bangalore,Sales,506468,1,2020-06-12,3.64,aarav.nair1075@example.com,9237255077
1713,Vivaan,Singh,53,Female,India,Tamil Nadu,Mumbai,HR,506144,19,2021-02-16,3.37,vivaan.singh1713@example.com,9476702320
835,Arjun,Singh,30,Male,Canada,Karnataka,Mumbai,Finance,503444,17,2017-10-19,4.59,arjun.singh835@example.com,9384957985
563,Vihaan,Verma,45,Male,Australia,Delhi,Bangalore,Engineering,502423,10,2022-01-12,1.95,vihaan.verma563@example.com,7171322680
133,Reyansh,Patel,60,Female,Australia,Delhi,Delhi,Sales,501377,17,2024-07-01,1.65,reyansh.patel133@example.com,7914632703
1514,Aarav,Das,24,Female,UK,Tamil Nadu,Hyderabad,Engineering,499563,3,2021-09-03,2.11,aarav.das1514@example.com,7125331294
1838,Ishaan,Khan,30,Male,UK,Delhi,Delhi,Operations,498690,16,2016-05-09,2.12,ishaan.khan1838@example.com,9791767279
97,Kabir,Reddy,37,Male,Canada,Maharashtra,Chennai,Engineering,498580,5,2015-02-04,1.8,kabir.reddy97@example.com,9818864356
1220,Aarav,Khan,57,Male,UK,Maharashtra,Mumbai,HR,498015,11,2022-07-18,2.19,aarav.khan1220@example.com,7844618630
1765,Ishaan,Sharma,41,Female,UK,Tamil Nadu,Chennai,Operations,496737,4,2015-03-26,3.84,ishaan.sharma1765@example.com,8336767560
593,Reyansh,Gupta,32,Female,Canada,Maharashtra,Chennai,HR,495482,5,2019-07-14,3.82,reyansh.gupta593@example.com,8561950891
730,Kabir,Patel,24,Male,Australia,Maharashtra,Hyderabad,Operations,493651,3,2022-11-24,1.54,kabir.patel730@example.com,7517772275
1958,Kabir,Gupta,24,Male,India,Delhi,Mumbai,Marketing,491898,17,2022-05-04,1.64,kabir.gupta1958@example.com,8085312659
36,Reyansh,Verma,31,Female,USA,Delhi,Bangalore,Finance,490076,14,2021-01-13,1.55,reyansh.verma36@example.com,8730508076
1706,Vivaan,Mehta,52,Male,Canada,UP,Chennai,Engineering,489911,17,2018-04-18,1.05,vivaan.mehta1706@example.com,7991817081
174,Aditya,Reddy,52,Female,Canada,Maharashtra,Mumbai,HR,488885,18,2018-03-02,4.88,aditya.reddy174@example.com,8013669139
425,Vihaan,Reddy,34,Male,Australia,Tamil Nadu,Hyderabad,Marketing,488560,13,2016-05-06,4.53,vihaan.reddy425@example.com,7995186563
549,Sai,Mehta,24,Female,India,Tamil Nadu,Hyderabad,Engineering,488256,5,2019-08-11,2.16,sai.mehta549@example.com,7991175285
1710,Reyansh,Nair,56,Female,Canada,Karnataka,Lucknow,Marketing,487247,5,2024-03-02,3.85,reyansh.nair1710@example.com,9414593257
1480,Vivaan,Patel,26,Male,India,Delhi,Chennai,Sales,487216,18,2016-03-18,2.37,vivaan.patel1480@example.com,9180455624
765,Vihaan,Singh,30,Male,USA,Tamil Nadu,Hyderabad,Engineering,486780,13,2023-06-29,1.83,vihaan.singh765@example.com,7687067206
1307,Reyansh,Das,33,Male,USA,Tamil Nadu,Bangalore,Engineering,486528,20,2021-09-14,1.41,reyansh.das1307@example.com,8963121142
1573,Ishaan,Mehta,47,Female,India,Karnataka,Lucknow,Finance,486284,2,2017-12-04,2.19,ishaan.mehta1573@example.com,8697815384
677,Reyansh,Das,58,Female,Australia,Maharashtra,Bangalore,HR,485770,19,2021-10-06,4.71,reyansh.das677@example.com,8773513869
1809,Aarav,Mehta,36,Female,Canada,Maharashtra,Chennai,Marketing,485534,6,2020-12-22,4.67,aarav.mehta1809@example.com,8827233522
1090,Krishna,Mehta,37,Female,India,Delhi,Chennai,Finance,485175,3,2022-10-18,4.43,krishna.mehta1090@example.com,8573132266
441,Vihaan,Sharma,31,Female,India,Maharashtra,Chennai,HR,485137,3,2017-07-27,2.78,vihaan.sharma441@example.com,8816965733
1039,Aditya,Singh,39,Female,USA,Delhi,Mumbai,Engineering,483969,9,2016-01-05,2.71,aditya.singh1039@example.com,7328536833
1068,Aarav,Mehta,51,Male,Canada,Tamil Nadu,Bangalore,Sales,482492,2,2015-01-26,4.76,aarav.mehta1068@example.com,8081475077
1679,Reyansh,Mehta,40,Male,Australia,Karnataka,Delhi,Engineering,481380,16,2016-09-25,4.03,reyansh.mehta1679@example.com,7019628812
1827,Sai,Gupta,34,Female,Canada,Maharashtra,Bangalore,HR,481287,13,2019-04-17,4.18,sai.gupta1827@example.com,8662909768
1452,Vivaan,Nair,55,Male,USA,Delhi,Chennai,Finance,480550,14,2016-05-30,3.38,vivaan.nair1452@example.com,9313624503
814,Krishna,Nair,44,Male,Canada,Tamil Nadu,Mumbai,Finance,479598,3,2020-12-02,4.77,krishna.nair814@example.com,8634843969
970,Vihaan,Nair,35,Female,India,Maharashtra,Delhi,HR,478677,16,2020-05-11,2.06,vihaan.nair970@example.com,9240194222
267,Kabir,Mehta,45,Male,USA,Delhi,Hyderabad,Engineering,477418,5,2017-07-24,3.98,kabir.mehta267@example.com,9686740492
29,Vivaan,Gupta,34,Male,Australia,Karnataka,Delhi,HR,475871,7,2016-08-19,2.99,vivaan.gupta29@example.com,9042115526
996,Kabir,Gupta,35,Female,Canada,Maharashtra,Hyderabad,Sales,470774,12,2018-01-30,4.12,kabir.gupta996@example.com,9989230532
1136,Ishaan,Patel,52,Male,UK,Delhi,Chennai,Marketing,469931,2,2018-08-17,2.47,ishaan.patel1136@example.com,8489536359
421,Aarav,Das,35,Female,India,Tamil Nadu,Bangalore,HR,469237,12,2024-02-12,3.6,aarav.das421@example.com,9819793170
184,Ishaan,Patel,40,Female,USA,Maharashtra,Chennai,Operations,469051,4,2024-10-28,1.62,ishaan.patel184@example.com,8662777314
1237,Aditya,Gupta,33,Female,UK,UP,Chennai,Sales,466094,18,2015-03-02,1.45,aditya.gupta1237@example.com,8517567709
360,Arjun,Sharma,59,Male,Australia,Delhi,Bangalore,Finance,466085,0,2020-11-15,3.53,arjun.sharma360@example.com,8203853558
874,Vihaan,Mehta,47,Female,USA,Maharashtra,Lucknow,Operations,465271,11,2015-01-01,1.88,vihaan.mehta874@example.com,8957587184
1104,Vihaan,Gupta,51,Female,Canada,Delhi,Chennai,Operations,464994,18,2022-03-06,3.34,vihaan.gupta1104@example.com,8808030117
1048,Arjun,Sharma,35,Female,UK,Delhi,Mumbai,Finance,461170,17,2023-11-13,2.09,arjun.sharma1048@example.com,8934165497
1198,Kabir,Khan,55,Female,Australia,Delhi,Delhi,HR,457357,9,2023-11-07,2.19,kabir.khan1198@example.com,8040101809
951,Sai,Sharma,54,Male,Australia,Maharashtra,Bangalore,Finance,457051,7,2023-08-09,1.35,sai.sharma951@example.com,7905053378
1291,Ishaan,Patel,34,Female,Canada,Karnataka,Mumbai,Finance,454143,13,2019-12-14,3.74,ishaan.patel1291@example.com,9707401353
731,Vihaan,Nair,60,Female,USA,Karnataka,Lucknow,HR,453898,18,2020-07-29,3.98,vihaan.nair731@example.com,9535156755
1257,Sai,Gupta,56,Male,Canada,Maharashtra,Hyderabad,Finance,453777,10,2018-09-30,2.13,sai.gupta1257@example.com,7074530871
526,Kabir,Sharma,45,Male,UK,Maharashtra,Mumbai,Marketing,452507,20,2022-01-14,3.45,kabir.sharma526@example.com,7416589396
146,Sai,Gupta,38,Male,India,Tamil Nadu,Mumbai,Operations,452370,8,2017-09-20,1.26,sai.gupta146@example.com,7922460235
1913,Kabir,Singh,48,Male,Canada,Tamil Nadu,Hyderabad,Finance,450763,0,2020-12-02,1.22,kabir.singh1913@example.com,9581619091
1360,Reyansh,Gupta,39,Male,UK,Karnataka,Mumbai,HR,450425,6,2022-11-27,2,reyansh.gupta1360@example.com,9429411641
1998,Vivaan,Patel,45,Male,UK,Maharashtra,Hyderabad,HR,448922,18,2022-07-26,2.84,vivaan.patel1998@example.com,7973780476
1725,Ishaan,Verma,43,Female,Australia,UP,Chennai,Sales,446847,1,2017-03-22,3.8,ishaan.verma1725@example.com,7717579965
54,Vihaan,Verma,35,Female,Canada,Delhi,Hyderabad,Engineering,445295,9,2024-12-06,1.27,vihaan.verma54@example.com,7509263295
1000,Kabir,Verma,38,Male,UK,Maharashtra,Hyderabad,Marketing,445249,14,2015-06-06,2.71,kabir.verma1000@example.com,9222041508
1195,Krishna,Patel,47,Female,UK,Tamil Nadu,Bangalore,HR,444074,4,2020-09-16,3.65,krishna.patel1195@example.com,7669686383
228,Kabir,Reddy,40,Male,India,Tamil Nadu,Chennai,Engineering,443812,3,2015-12-31,4.67,kabir.reddy228@example.com,7311234087
21,Ishaan,Sharma,59,Male,Canada,Delhi,Lucknow,Sales,443417,13,2015-03-09,3.57,ishaan.sharma21@example.com,8183487088
832,Aarav,Reddy,26,Female,India,Tamil Nadu,Hyderabad,HR,440930,2,2015-08-18,2.4,aarav.reddy832@example.com,7549024437
354,Aditya,Khan,37,Male,Australia,Karnataka,Chennai,Sales,440778,6,2017-04-27,1.98,aditya.khan354@example.com,9677488033
774,Sai,Singh,38,Male,USA,Delhi,Chennai,HR,437722,13,2024-01-18,1.54,sai.singh774@example.com,9852989933
1253,Kabir,Mehta,59,Female,India,UP,Lucknow,Finance,436925,9,2017-02-04,2.38,kabir.mehta1253@example.com,9087715969
620,Aditya,Nair,32,Male,Australia,Maharashtra,Chennai,Engineering,436793,9,2019-11-26,3.62,aditya.nair620@example.com,9149817428
440,Ishaan,Mehta,50,Male,UK,Karnataka,Mumbai,Marketing,435339,0,2019-05-08,1.73,ishaan.mehta440@example.com,7974181191
685,Vivaan,Singh,59,Female,India,UP,Delhi,Engineering,435237,9,2021-12-11,1.48,vivaan.singh685@example.com,7303833152
142,Reyansh,Nair,34,Male,Australia,Maharashtra,Delhi,HR,434918,7,2018-01-14,3.62,reyansh.nair142@example.com,7398235392
210,Krishna,Mehta,60,Female,Australia,Karnataka,Delhi,Sales,434911,19,2019-04-03,2.22,krishna.mehta210@example.com,9009065755
528,Kabir,Verma,41,Male,Canada,UP,Delhi,Marketing,434806,11,2024-03-16,3.98,kabir.verma528@example.com,9375784080
980,Aarav,Mehta,35,Male,UK,Delhi,Bangalore,Marketing,434389,13,2019-11-10,3.81,aarav.mehta980@example.com,8189373329
1610,Aarav,Gupta,50,Male,UK,Delhi,Chennai,Finance,432801,12,2022-07-08,3.34,aarav.gupta1610@example.com,9206857681
1485,Arjun,Das,29,Male,Canada,Maharashtra,Mumbai,Engineering,431392,19,2019-06-07,1.78,arjun.das1485@example.com,7299283272
1487,Aarav,Nair,36,Male,Australia,Karnataka,Hyderabad,Operations,428569,11,2023-09-01,2.91,aarav.nair1487@example.com,7997300924
1969,Arjun,Verma,24,Female,India,Karnataka,Chennai,Marketing,427800,16,2022-04-19,4.15,arjun.verma1969@example.com,7859561851
852,Vihaan,Mehta,59,Female,India,Tamil Nadu,Hyderabad,Finance,427791,3,2022-04-07,3.01,vihaan.mehta852@example.com,8910270348
899,Krishna,Verma,33,Female,UK,Tamil Nadu,Lucknow,Operations,426382,9,2021-04-04,4.02,krishna.verma899@example.com,8677357809
1928,Vihaan,Khan,46,Male,Australia,Karnataka,Hyderabad,HR,425585,2,2017-07-14,4.79,vihaan.khan1928@example.com,7412833950
714,Vihaan,Nair,41,Female,USA,Karnataka,Lucknow,Marketing,425216,1,2024-12-21,4.25,vihaan.nair714@example.com,8975543903
245,Aarav,Sharma,54,Female,India,UP,Lucknow,HR,423609,6,2021-07-24,1.29,aarav.sharma245@example.com,8757333044
322,Reyansh,Mehta,30,Female,UK,Karnataka,Delhi,Operations,423419,10,2018-07-02,3.79,reyansh.mehta322@example.com,7088555314
